Integer,Float,String,Boolean,Datetime,Category
9,0.10078016039833848,apple,False,2023-02-09,high
96,0.46041674289094514,apple,False,2022-10-25,high
40,0.21663016947343805,cherry,False,2023-05-07,medium
72,0.06463067612813211,cherry,False,2021-09-06,high
44,0.10499443080721516,apple,True,2023-10-30,high
74,0.04106383850992412,apple,False,2021-01-22,low
7,0.3850393991204677,banana,False,2021-08-28,high
98,0.9512415414392139,banana,True,2022-05-22,high
81,0.5293900453191879,apple,False,2020-03-18,medium
51,0.21044463394215596,date,False,2024-12-03,medium
82,0.08497631634627612,apple,False,2021-02-16,high
66,0.5982528606251152,cherry,False,2024-03-10,low
30,0.202935726784795,cherry,False,2024-07-04,high
17,0.8619829578234482,date,False,2021-10-02,low
4,0.6153281493519243,date,False,2021-04-25,high
36,0.7139825391401827,date,True,2020-11-10,medium
82,0.5817251075791892,apple,True,2022-12-03,low
80,0.11078104287064228,cherry,False,2022-07-11,low
53,0.6577343237075437,apple,True,2022-03-24,high
50,0.998264949827612,date,False,2021-12-07,high
69,0.23618844652200477,date,False,2021-01-31,medium
16,0.43248511107392384,apple,False,2021-08-20,low
14,0.6863777981071503,banana,False,2021-07-20,medium
74,0.5559778663303916,apple,False,2024-04-19,high
30,0.048973236640937445,cherry,False,2020-08-15,medium
56,0.977457349812716,banana,False,2024-05-28,medium
41,0.7118888199913629,cherry,True,2022-03-18,low
42,0.32947236358356,banana,False,2020-01-27,medium
35,0.41167267558345,apple,False,2022-06-14,high
51,0.652172169027088,cherry,False,2024-06-01,high
85,0.41108097749139294,apple,False,2023-12-02,medium
62,0.8442392030496325,apple,True,2021-03-28,low
22,0.8081945488769406,banana,False,2024-06-04,medium
3,0.2522136317155581,cherry,True,2022-01-09,high
61,0.4525729439853058,date,False,2022-04-14,medium
52,0.0011193609020828665,banana,True,2023-02-03,high
14,0.769692141656766,apple,True,2022-11-25,medium
24,0.41153969547525227,apple,False,2021-08-13,low
52,0.8196231888413129,date,True,2020-11-18,low
43,0.8306422874683103,banana,True,2024-04-06,medium
36,0.9382719964577426,apple,False,2023-02-02,high
7,0.7229663945242149,banana,True,2021-03-18,medium
87,0.5397686700351345,banana,False,2022-05-23,low
50,0.9729823707162663,date,True,2020-04-19,low
2,0.4384917842867314,apple,True,2023-12-13,medium
60,0.47816077265238155,date,True,2024-10-20,medium
1,0.794184330108191,banana,True,2024-01-17,medium
48,0.09266899014694518,date,False,2022-03-07,high
97,0.9743456240939699,date,True,2021-05-05,low
87,0.18809837834166043,date,False,2023-10-01,low
6,0.45423175152577167,cherry,False,2022-02-25,medium
84,0.09365650748264986,cherry,False,2023-09-17,medium
44,0.6577691682162196,apple,False,2021-09-09,medium
30,0.07604868018799538,date,True,2024-12-08,medium
34,0.03204737057382934,cherry,False,2020-03-28,high
95,0.04245685927413401,date,False,2021-03-10,high
43,0.39757768014088823,banana,True,2022-09-24,high
1,0.40480946363325276,cherry,True,2021-12-20,low
94,0.5185426848356517,apple,True,2021-05-04,low
6,0.018705473806599593,banana,True,2020-12-31,medium
3,0.43480934034163476,cherry,True,2022-06-27,medium
85,0.6504199907812943,banana,False,2023-12-23,low
44,0.3665107038785451,apple,True,2022-02-15,medium
8,0.41727225293425474,date,True,2020-03-15,high
22,0.02412181823463999,apple,False,2022-06-08,high
2,0.07915945265736846,date,False,2024-11-30,low
45,0.5725408529818647,apple,True,2022-01-07,medium
55,0.0352989332626783,apple,False,2023-03-22,high
69,0.08678792932651869,date,False,2022-06-20,medium
36,0.7157765192786172,apple,True,2024-10-02,high
9,0.8007041150896679,banana,False,2023-07-25,medium
49,0.8202619870703249,apple,True,2022-01-23,high
94,0.16480021541724776,date,False,2020-07-12,medium
44,0.15760122281167044,date,False,2020-08-25,medium
46,0.2689643378792682,apple,False,2020-07-11,medium
85,0.42908701417085315,date,True,2020-03-07,medium
52,0.8382401708682264,apple,True,2020-09-24,low
38,0.5139010269013552,date,True,2021-07-27,medium
49,0.4422934989566847,cherry,False,2020-01-22,low
53,0.3208875819822943,apple,False,2021-04-18,low
10,0.0165600716526475,date,False,2022-04-08,medium
38,0.13882546029819354,cherry,True,2024-12-08,low
50,0.3911487278164464,date,True,2021-05-16,low
68,0.46352085827083844,date,False,2021-07-09,high
21,0.5048240925979235,cherry,True,2022-08-31,high
98,0.2979061168311544,cherry,False,2024-09-16,low
15,0.9564537353789225,banana,False,2020-06-19,high
13,0.479046981473649,date,False,2021-08-10,low
36,0.8913242803068694,cherry,False,2021-05-10,low
10,0.11930267629038782,date,False,2021-10-29,high
9,0.6118008639865199,date,True,2023-10-18,high
88,0.848085681881443,banana,True,2021-01-16,medium
65,0.21869155009854235,cherry,False,2023-04-30,medium
69,0.7522956248957041,apple,False,2020-05-25,medium
75,0.44293009045749543,apple,True,2024-07-27,high
70,0.6437690896872789,date,True,2023-10-17,high
70,0.6561839981809778,banana,False,2024-11-25,low
76,0.096489558142692,date,False,2024-09-04,medium
80,0.045729335410540695,date,True,2021-09-08,medium
65,0.5323139674561232,date,True,2024-12-29,medium
19,0.6479965293874365,banana,False,2023-04-03,high
33,0.7474985228445328,cherry,True,2023-04-21,high
44,0.16515136010705922,date,True,2022-03-27,high
35,0.14585962464188318,cherry,False,2023-11-13,high
36,0.5056497188536334,date,True,2020-09-04,medium
74,0.295540978309909,cherry,False,2023-11-11,medium
70,0.8436058041371607,date,False,2020-02-18,medium
57,0.3251820464963028,date,False,2020-05-04,high
27,0.40519004698671135,cherry,True,2021-10-23,high
92,0.13221618870801877,banana,False,2022-08-10,low
91,0.1990518736229523,date,True,2023-01-22,low
49,0.38342506462897985,apple,True,2024-04-30,low
97,0.18824494204567843,apple,True,2023-06-22,medium
74,0.7467461510813732,apple,False,2020-03-09,low
91,0.6919472392096694,date,False,2022-02-12,low
34,0.6807192600167042,banana,False,2022-05-17,high
76,0.6431460777780448,cherry,False,2022-11-21,high
42,0.7233995844145912,banana,True,2020-12-06,high
9,0.2876409314253545,cherry,False,2020-12-15,high
97,0.664195703063182,cherry,False,2022-10-23,high
57,0.953130150887165,cherry,False,2022-08-07,low
52,0.24837778464197324,cherry,True,2022-03-23,high
55,0.8502139755995428,cherry,True,2023-08-01,medium
49,0.466930758507333,cherry,True,2024-09-05,low
85,0.6771062884662875,apple,True,2023-03-28,low
99,0.8516264358955272,banana,True,2022-05-15,low
20,0.31593648982472955,cherry,True,2024-06-19,high
29,0.3431732780464748,date,True,2020-04-22,medium
17,0.599155583773474,date,False,2024-04-21,medium
47,0.8756249045826079,apple,True,2023-05-20,medium
40,0.6888419576261036,apple,True,2020-03-01,medium
11,0.007985355977593311,banana,False,2023-03-25,low
32,0.6328317139875091,cherry,True,2022-03-15,low
6,0.9430324994777638,banana,True,2023-02-20,low
15,0.5684431723612908,banana,False,2023-03-21,medium
35,0.5053624618938327,date,True,2023-04-03,high
44,0.18318592730693117,date,False,2023-05-20,low
71,0.29552159811917245,apple,True,2022-11-24,high
29,0.4884441401197026,apple,True,2020-03-15,high
76,0.7798280998908452,cherry,False,2024-06-14,low
50,0.7209550516737023,apple,True,2020-09-30,low
88,0.6013851424559409,date,False,2023-01-15,medium
50,0.6538147268516495,date,False,2024-06-05,low
67,0.8082193626974385,apple,False,2021-01-12,low
93,0.9801382147500612,date,True,2022-09-01,low
13,0.004243318120877859,banana,True,2023-11-13,low
95,0.36233881957643765,date,False,2024-05-06,medium
94,0.04950992877903715,cherry,False,2020-01-23,high
37,0.9487426839276599,date,False,2021-04-13,low
52,0.09124618642975457,cherry,False,2021-08-30,medium
6,0.1230414873907888,cherry,False,2022-10-05,low
92,0.623372457218943,date,False,2023-10-04,low
90,0.27462321602586726,date,True,2021-04-04,high
75,0.5528934241910111,date,True,2020-04-07,medium
9,0.13006953936205445,banana,False,2024-09-04,high
77,0.8346771765874758,date,True,2023-04-13,high
40,0.9470783597902098,date,True,2022-11-06,high
43,0.0160844426322444,banana,True,2022-11-09,medium
55,0.1644534233745708,banana,False,2020-05-30,high
29,0.6625196944321444,cherry,False,2024-08-23,high
70,0.5537499987380119,cherry,True,2021-12-04,high
55,0.5802510788982804,banana,False,2022-09-07,low
73,0.549044192183183,banana,False,2020-02-19,high
86,0.03035633618657485,apple,False,2023-11-06,high
94,0.8530121969599361,banana,True,2024-05-09,high
35,0.7266214005110793,cherry,False,2024-10-04,medium
81,0.8669612830164705,banana,True,2024-02-04,medium
74,0.7971624806564798,date,False,2020-07-11,low
4,0.32977702733312764,apple,False,2020-09-17,low
70,0.13960022155440965,cherry,True,2022-03-07,high
33,0.9053537320733053,date,False,2023-09-17,low
47,0.9173449381760782,banana,False,2022-08-07,medium
26,0.4605760533573664,cherry,False,2021-03-26,high
18,0.5121728304538827,cherry,True,2020-07-19,high
87,0.43860432377190206,cherry,True,2022-03-16,high
60,0.7561229105561545,apple,True,2020-12-22,medium
23,0.6327302408900496,apple,False,2024-11-25,high
7,0.5266822486359247,cherry,False,2024-04-05,high
34,0.2936328973001304,date,False,2022-09-03,low
84,0.8656691644766361,apple,True,2020-11-29,low
26,0.023175660593434122,date,False,2024-06-28,low
32,0.8427567358052707,apple,False,2021-10-08,high
94,0.7552537380639951,date,False,2024-07-08,medium
94,0.23407665132587707,cherry,False,2024-05-13,high
84,0.2416716641639195,apple,True,2020-08-02,low
30,0.09832510633334401,cherry,True,2022-02-13,medium
16,0.69740825050472,banana,True,2021-05-03,low
2,0.3512201035413698,banana,True,2023-01-17,medium
34,0.7949277174360746,apple,False,2022-01-05,low
6,0.3067871289256907,cherry,True,2024-12-26,medium
24,0.27803145342045954,date,True,2023-09-06,medium
53,0.8259299089748505,apple,True,2023-07-01,low
49,0.7596328648237413,banana,True,2022-03-07,low
32,0.46065415037943225,date,True,2020-12-30,low
78,0.6243855427412671,cherry,True,2022-05-17,medium
66,0.10801547501348319,apple,False,2023-11-28,medium
60,0.319224838961889,date,False,2024-09-04,low
58,0.09887158515750316,date,False,2024-02-18,high
15,0.3711582054017971,cherry,True,2022-03-26,medium
77,0.026926079412571524,cherry,True,2022-10-14,low
18,0.5051635442564755,date,True,2024-02-01,medium
55,0.07830103414852496,cherry,True,2024-12-04,low
51,0.9438211233866144,banana,True,2021-10-18,low
40,0.4584591345743825,cherry,True,2021-03-21,low
24,0.9524587091686775,apple,True,2020-04-03,low
68,0.9036094618987038,cherry,False,2020-05-29,medium
64,0.42389691052311507,apple,False,2024-12-03,high
73,0.04104097343754309,banana,True,2024-03-16,medium
29,0.13814126796101545,cherry,False,2020-09-18,medium
35,0.4440193267147924,cherry,True,2023-07-06,low
77,0.3099429656558107,cherry,False,2024-07-16,medium
16,0.35662820701627584,date,False,2020-01-20,low
11,0.9042669690336214,apple,True,2022-10-21,low
57,0.46091380269726034,date,False,2023-01-07,low
9,0.11422188514802434,banana,True,2024-08-25,high
3,0.6058385863699303,banana,True,2024-08-21,medium
11,0.7942570707704174,apple,True,2021-08-19,high
30,0.6685390704806142,date,True,2023-04-25,low
42,0.0838835839969263,cherry,True,2023-02-19,low
83,0.18966057998186958,banana,False,2021-06-07,low
94,0.5272118930890514,cherry,False,2022-11-24,medium
6,0.8933687680097979,cherry,False,2021-03-22,medium
45,0.5713179255781992,cherry,True,2022-07-06,medium
42,0.5546951919895372,banana,True,2020-02-07,high
28,0.6969307757468237,apple,True,2024-01-22,high
63,0.06364864571107898,banana,False,2024-07-23,high
92,0.40270469857697366,date,True,2024-09-08,low
55,0.18622583049926655,date,True,2023-04-27,low
12,0.3839047460931867,cherry,True,2024-11-13,medium
98,0.07632367130378126,cherry,True,2021-03-07,low
83,0.41547982537185724,date,True,2023-03-20,low
88,0.5278148223627023,cherry,False,2020-05-06,medium
12,0.6761526778042348,apple,True,2024-11-15,high
34,0.4041656577797266,date,True,2024-03-10,medium
75,0.9678192052249067,cherry,True,2023-08-20,medium
97,0.5201642922484228,banana,False,2023-02-03,high
80,0.25426262320485027,date,True,2023-01-15,low
33,0.14187946702103182,cherry,True,2023-01-19,medium
72,0.43665894472354916,cherry,False,2024-12-28,medium
5,0.29418982672127536,apple,True,2020-05-24,medium
73,0.708644876816966,cherry,False,2023-03-31,medium
14,0.7109479424276627,apple,False,2022-03-01,medium
46,0.2064373835365233,cherry,False,2020-05-10,low
83,0.6970138417869318,cherry,False,2020-04-01,medium
54,0.3948511090048762,apple,True,2022-04-23,medium
91,0.06358182562031045,banana,False,2020-09-07,medium
78,0.010094471628322554,banana,False,2021-05-14,low
76,0.6327765962515669,banana,False,2021-09-01,low
42,0.5114192015106067,banana,True,2020-12-15,high
30,0.17404627723095456,cherry,True,2020-12-22,high
43,0.40674150529151976,date,True,2024-03-04,high
4,0.4575574932807279,apple,False,2024-11-29,high
29,0.9883956558563859,cherry,False,2023-03-20,low
48,0.4392838411021295,date,False,2021-06-18,high
28,0.4492871078303906,banana,True,2023-01-16,high
6,0.7091941114796702,apple,True,2024-08-19,medium
37,0.20468485497120725,date,True,2023-06-06,medium
76,0.03225614792258058,cherry,False,2024-02-04,high
82,0.7389505165916863,apple,False,2023-03-28,medium
36,0.3148532061821455,apple,False,2024-10-12,high
85,0.9459202691713829,date,False,2023-09-23,medium
79,0.26844456526578586,apple,False,2021-01-05,high
19,0.2894342624571543,apple,False,2024-01-24,high
56,0.917951515436591,apple,False,2022-12-10,medium
99,0.6121948271774827,cherry,True,2022-11-07,high
54,0.44138556413504026,date,True,2020-04-17,high
52,0.01702060614147749,apple,False,2024-10-24,high
54,0.49912594379232844,date,True,2021-03-08,high
4,0.07198555584710964,apple,True,2023-05-28,high
63,0.8071588220384242,banana,True,2024-11-07,medium
20,0.9413113410991132,date,True,2022-07-27,medium
56,0.11346938572476795,date,True,2021-05-08,medium
38,0.6126810561254327,cherry,True,2021-05-03,high
9,0.9493431727647651,date,False,2022-02-02,low
42,0.7363204376915096,apple,False,2024-01-04,low
49,0.3906799661880077,banana,True,2024-04-27,low
83,0.91734327924438,date,True,2022-11-28,high
59,0.5116968595193173,apple,True,2021-04-10,high
88,0.3348311109030284,date,False,2022-06-30,medium
71,0.16678963075693898,banana,True,2021-12-12,medium
45,0.09380040481063434,date,True,2021-06-17,medium
85,0.6232806505667765,banana,True,2021-11-13,low
78,0.07518236385628752,date,False,2023-04-28,high
25,0.4281400493381766,apple,True,2024-07-27,medium
35,0.6527504832677086,apple,False,2022-11-26,medium
11,0.3985713605817287,banana,True,2024-06-27,medium
62,0.8813691354142595,banana,False,2023-07-31,low
73,0.7599581870977201,date,False,2024-03-14,low
50,0.725529721215506,cherry,True,2020-03-27,low
73,0.1395262310421187,banana,False,2022-12-04,high
79,0.9409772216590635,banana,True,2021-11-14,high
9,0.08383922506770314,banana,False,2023-01-10,high
63,0.5092776206229845,date,False,2024-07-23,medium
4,0.2576941095767039,date,False,2024-06-17,high
22,0.5564222880570487,cherry,False,2022-10-01,high
63,0.13207776874382626,apple,True,2022-11-05,low
40,0.7785352194093882,apple,True,2020-04-19,medium
87,0.7621972980100716,apple,False,2024-10-24,medium
10,0.19316387327627937,apple,False,2020-10-22,medium
26,0.5102244697477722,cherry,False,2020-12-18,low
7,0.45930087792787255,date,False,2022-02-25,medium
70,0.1860011188987013,date,True,2024-10-19,low
28,0.827143468656586,apple,False,2021-02-23,medium
79,0.8053810919033958,date,True,2023-03-12,medium
4,0.9831427903066295,date,False,2024-06-28,low
11,0.01754193169273821,date,True,2022-04-05,medium
24,0.16323509969796646,date,True,2022-12-29,high
20,0.4523575793162299,cherry,True,2022-10-06,high
44,0.009549705301147848,apple,False,2021-05-21,high
33,0.27206137085048476,banana,False,2023-12-31,high
67,0.4833805317416705,cherry,True,2022-03-19,medium
33,0.49027531649032996,apple,False,2023-10-31,low
63,0.152767276651243,date,True,2023-04-22,medium
70,0.6967884029595298,cherry,False,2023-04-06,medium
29,0.751005042767631,cherry,True,2023-05-05,medium
84,0.07001452429506871,banana,False,2024-12-12,low
74,0.23903959466460745,date,False,2022-04-17,low
22,0.5023004325081752,cherry,True,2022-07-11,low
85,0.43962569279761166,apple,True,2022-01-10,low
89,0.34006646441295374,apple,True,2023-01-12,low
74,0.16309849567975299,date,True,2023-10-24,low
94,0.3765072678471363,cherry,False,2021-03-11,medium
83,0.7985543576618915,banana,True,2023-03-31,low
64,0.6173467396967849,cherry,False,2020-09-18,low
27,0.12381589937958137,date,False,2024-04-24,low
42,0.5359828440413066,cherry,False,2020-06-14,high
79,0.024132921026450593,banana,True,2024-02-11,high
54,0.29005415224165754,banana,True,2023-03-21,medium
60,0.2299163004470144,apple,False,2024-04-14,medium
35,0.4652388415146246,cherry,False,2023-05-07,high
9,0.5583604976193585,apple,False,2023-06-19,low
54,0.5834853463836388,cherry,True,2022-10-29,low
94,0.20491590629314616,apple,False,2020-05-05,high
73,0.6172030946228079,cherry,False,2023-11-29,medium
94,0.23832664764441291,banana,False,2023-11-02,low
11,0.6482334796109577,date,False,2020-10-22,high
73,0.6761325914208602,cherry,True,2022-06-17,medium
32,0.7636556564661595,apple,False,2024-02-12,medium
64,0.7374378182206247,cherry,True,2024-02-12,medium
89,0.11752753340244981,banana,False,2024-05-25,low
59,0.7096226731023466,banana,False,2020-01-06,low
89,0.11529752291072692,cherry,True,2023-03-31,medium
58,0.41114649824278793,banana,False,2023-06-02,low
49,0.5491905520032597,apple,True,2021-07-31,medium
18,0.5013555889001401,banana,False,2020-12-02,low
62,0.15379388775698977,banana,True,2022-08-07,medium
16,0.6935264011300099,cherry,False,2024-12-05,medium
87,0.43636648821764235,date,True,2020-07-26,low
23,0.4627585964103951,apple,True,2022-10-03,medium
13,0.46951797039499343,cherry,False,2020-10-28,low
24,0.8850296334765428,cherry,True,2024-10-20,low
78,0.7539866800947121,banana,False,2021-10-29,low
10,0.9060746996581891,apple,True,2022-01-29,low
27,0.2630257192700415,cherry,True,2021-08-06,medium
68,0.421565191408657,date,True,2024-08-01,low
55,0.9061518614580422,apple,True,2022-11-23,low
11,0.34098521197822707,date,False,2020-12-26,medium
86,0.1712022346608797,cherry,True,2021-04-12,low
29,0.9339192594377005,apple,False,2022-06-13,low
8,0.9903286175148434,date,True,2022-03-03,high
98,0.8543819531184148,banana,False,2020-01-02,low
11,0.9126777521724201,banana,False,2021-01-05,high
64,0.24731958055572711,date,True,2023-04-21,medium
3,0.33751599146997124,date,True,2022-09-01,high
79,0.04983892507196663,date,True,2024-09-18,low
7,0.42776477614600583,apple,True,2020-06-16,medium
80,0.5189002671782516,banana,True,2021-01-01,medium
10,0.9852202095475007,apple,True,2020-03-14,low
57,0.6688164843619361,apple,False,2023-08-23,low
1,0.15128986926320598,banana,True,2024-12-15,high
4,0.5412210847754473,banana,False,2024-04-11,medium
8,0.814693707429488,date,False,2021-05-15,high
46,0.8245454221303732,apple,True,2020-08-28,high
40,0.7344532240297241,banana,True,2020-04-01,low
5,0.8175331971682717,banana,False,2024-03-25,low
27,0.09877483314999747,apple,True,2024-10-23,high
69,0.3267468895110176,cherry,False,2022-09-19,low
37,0.27513764820939646,cherry,False,2020-03-24,low
29,0.23081713303174134,apple,False,2024-12-20,low
15,0.763202167732781,cherry,False,2020-07-15,low
59,0.288270218760067,apple,False,2024-01-09,low
78,0.11441132556024003,date,False,2020-08-26,high
17,0.7268869386552582,apple,False,2022-11-26,high
21,0.6366396939405532,apple,False,2022-08-29,high
17,0.2352938532273453,date,False,2020-05-09,high
57,0.6822322102281413,apple,False,2021-02-26,low
87,0.32433775447674296,date,True,2021-12-19,low
65,0.08331376310382599,date,False,2023-11-28,medium
6,0.6285182953741775,date,False,2022-04-12,low
40,0.31128437344053916,banana,False,2023-05-20,high
69,0.8417340779895582,apple,False,2020-02-03,low
8,0.23502102586108242,cherry,False,2021-11-20,medium
79,0.47039567889935496,apple,False,2022-03-15,low
66,0.08813255993968516,date,False,2022-05-31,high
98,0.15902691680136993,banana,False,2020-12-23,low
81,0.9868529755411665,date,False,2021-03-12,high
28,0.7145637827571352,cherry,True,2020-10-18,medium
51,0.711749955650807,banana,False,2021-05-19,low
38,0.17349981917501933,banana,False,2022-12-14,high
92,0.9159248707363077,apple,False,2021-12-13,high
45,0.20856967288924588,cherry,True,2021-01-16,high
94,0.5958422562717981,cherry,True,2022-10-15,medium
99,0.3743301531829081,date,False,2024-12-09,medium
60,0.47165740915479026,banana,False,2020-03-02,low
57,0.0691803143535662,banana,True,2023-10-20,low
28,0.843109141645446,apple,True,2020-04-04,medium
62,0.0346016254996141,banana,True,2022-06-12,medium
39,0.10499511400815165,banana,True,2023-11-15,high
18,0.4192979179912356,banana,False,2024-09-15,high
50,0.9140646802178866,apple,False,2024-01-30,high
71,0.6174156919474074,cherry,True,2024-12-19,high
95,0.206787493834811,banana,False,2020-08-31,high
14,0.16372297336290897,apple,True,2022-10-29,high
4,0.2482652462746039,apple,True,2024-09-06,high
94,0.567572139630801,banana,True,2022-03-15,high
27,0.5190708134590014,banana,False,2020-05-11,low
32,0.926955244935949,date,True,2022-02-06,low
2,0.9445794257256969,date,False,2022-10-18,medium
43,0.4601524440020426,cherry,True,2023-06-03,low
75,0.864404421262959,date,True,2024-08-29,medium
37,0.36076687028736154,date,False,2023-12-25,high
92,0.15616083462096253,apple,True,2020-09-24,high
5,0.9553534130626034,banana,False,2022-04-09,medium
8,0.11785435347727968,date,False,2020-11-09,medium
21,0.20222682635640898,date,False,2023-07-28,low
69,0.7074052959076863,date,True,2024-04-22,medium
92,0.6418385147444314,apple,True,2023-01-31,low
86,0.3770081354001352,banana,False,2023-03-07,medium
63,0.8869587657328153,banana,False,2020-01-19,low
3,0.598365686683227,cherry,False,2023-10-29,high
35,0.7683848188889438,apple,False,2020-07-03,medium
27,0.1339676530346806,banana,True,2024-04-24,high
48,0.3830621685308988,apple,True,2024-04-04,medium
33,0.25198253586181896,apple,False,2024-04-22,low
54,0.9269177321224567,banana,True,2022-11-12,medium
34,0.5697258359788206,cherry,False,2021-06-23,low
67,0.8401882614287597,cherry,False,2022-03-19,medium
92,0.02793177797696711,date,False,2020-07-21,low
74,0.7672376074523642,banana,True,2023-07-26,high
52,0.3143796593710414,date,True,2024-05-08,high
15,0.06490485126989343,banana,True,2021-11-18,medium
25,0.1286324138492172,date,False,2020-03-15,medium
65,0.3218254543152953,apple,False,2023-12-09,medium
94,0.11868353448767377,cherry,False,2021-02-07,high
19,0.06657724809096499,cherry,False,2023-12-02,low
65,0.11650711598116026,cherry,False,2023-08-02,medium
57,0.8760156932684346,apple,False,2022-08-01,high
3,0.37953156891119944,cherry,True,2024-05-03,high
1,0.43159970998786856,banana,True,2023-01-25,high
42,0.489606329620782,date,False,2022-12-31,high
33,0.7826726525595488,apple,False,2022-01-21,high
73,0.23422266151771898,apple,True,2023-02-22,high
73,0.6763177035864403,date,True,2023-03-15,low
86,0.8805636352195154,apple,True,2022-09-02,high
22,0.9445945645987797,apple,False,2022-04-25,medium
81,0.6948176407790642,cherry,True,2023-07-23,low
43,0.988060726583453,date,True,2022-05-12,medium
15,0.8923013118499725,cherry,False,2021-10-25,medium
1,0.6666324914131986,date,False,2020-10-15,medium
17,0.9047666102596426,apple,True,2024-06-02,high
79,0.7535812971161938,banana,False,2024-11-16,low
13,0.5226624706336075,cherry,False,2024-10-07,medium
60,0.4935453988370825,date,False,2021-12-11,low
96,0.9787976073760662,apple,False,2020-10-10,high
84,0.7137944571597715,banana,False,2021-03-29,low
19,0.24290451207021757,date,False,2020-01-22,high
8,0.7000116538857628,date,True,2024-05-21,low
30,0.02630238545017105,cherry,False,2022-01-11,high
73,0.25246968285992,banana,True,2024-01-10,low
47,0.9000953303376401,cherry,False,2023-01-29,high
87,0.7085908770445064,cherry,True,2024-08-27,medium
13,0.973169491089922,date,True,2020-07-02,low
32,0.7757413087586637,cherry,False,2024-02-19,medium
95,0.4978167442794995,date,False,2022-08-25,medium
18,0.3200035133070136,banana,True,2023-11-16,high
47,0.24815418293833003,banana,False,2021-01-12,high
37,0.5699107365940572,date,False,2020-05-16,low
9,0.21733503932979503,date,False,2024-11-10,high
60,0.5087519599763227,date,False,2023-08-03,low
51,0.6806225700836558,banana,False,2024-03-25,high
62,0.8767488413986271,date,True,2024-05-11,high
98,0.8816667257531433,cherry,True,2023-07-17,low
17,0.08968796879830032,date,True,2022-09-18,high
43,0.6735136740488412,cherry,True,2021-02-27,low
62,0.4086965141564428,banana,False,2024-03-03,low
36,0.08852076529681085,date,True,2020-03-24,medium
32,0.6451697561517692,banana,False,2021-09-10,high
2,0.11091275266994394,date,False,2024-01-13,high
72,0.3012943511515843,date,False,2022-04-18,high
82,0.4742901156014693,banana,True,2020-05-09,low
99,0.16503794099137192,banana,True,2021-08-28,low
31,0.33368585600027956,cherry,False,2022-02-02,high
31,0.2900481969347285,cherry,True,2020-07-15,low
24,0.6288299415158943,banana,False,2023-12-21,medium
57,0.11845553866103653,cherry,True,2022-11-11,low
15,0.9793502511775262,apple,False,2020-01-31,low
9,0.008479114402878851,date,True,2024-03-17,medium
97,0.7413241364595792,cherry,False,2022-05-20,medium
85,0.013568810574753898,cherry,False,2024-09-07,low
54,0.246842626423466,apple,True,2022-07-28,low
80,0.41781727983846484,cherry,True,2024-09-28,medium
49,0.394732100509372,cherry,False,2021-02-11,medium
71,0.30623049772660904,banana,False,2021-02-21,medium
39,0.7437051385517605,banana,False,2024-11-11,medium
55,0.876312359435094,date,True,2023-07-14,high
87,0.5246555563872811,cherry,True,2022-01-24,medium
36,0.6070713495988395,date,True,2021-08-10,low
42,0.38892441608464445,cherry,True,2021-04-22,medium
98,0.4358259711032395,apple,True,2023-10-26,medium
89,0.8798713495728374,cherry,False,2024-10-16,low
57,0.27524822731231746,date,True,2023-06-03,high
3,0.09256018802008825,banana,True,2022-07-11,low
38,0.4059975905257498,apple,True,2022-07-04,medium
72,0.3719958737131065,banana,True,2022-05-12,medium
88,0.8487686487033959,apple,False,2023-04-14,medium
87,0.26790139180315165,date,False,2023-03-06,low
94,0.31112644396569533,banana,True,2020-02-23,medium
67,0.36273105439683373,cherry,True,2024-11-09,high
21,0.09831038932480052,date,True,2022-03-14,medium
68,0.10358147781920823,banana,False,2020-04-05,high
75,0.7879696024889058,banana,True,2022-08-06,low
33,0.3241469187351319,banana,True,2021-02-10,low
2,0.8469323467355637,date,True,2020-11-11,medium
4,0.11856026409222353,date,True,2022-01-02,low
27,0.8031917464490583,banana,True,2021-04-02,medium
26,0.5063085585519935,cherry,False,2023-09-09,low
6,0.45278694824372034,apple,True,2022-09-23,high
87,0.9015792172246374,cherry,True,2023-06-09,high
18,0.5588203172175573,date,False,2021-01-29,medium
78,0.7162499826881294,apple,True,2020-09-29,medium
70,0.8351652396891256,date,True,2020-03-23,high
43,0.6208793357048927,apple,True,2021-08-04,low
82,0.2602996785818509,date,False,2021-07-11,medium
80,0.16658424570609343,banana,False,2023-08-01,high
48,0.6272112244974604,apple,False,2020-09-13,low
50,0.9184633594883177,apple,False,2023-07-03,high
86,0.8094581890988511,date,False,2024-09-01,high
14,0.9380044769343471,apple,True,2020-01-23,low
4,0.09161452837939821,banana,True,2021-01-15,medium
62,0.2049716521006033,date,False,2023-10-11,high
63,0.6545161901874897,apple,False,2023-09-04,low
67,0.06886310630491244,banana,True,2023-07-21,medium
97,0.6473556582610452,cherry,False,2024-03-10,high
42,0.41708580523437877,apple,False,2022-04-01,high
78,0.636634476888235,cherry,False,2023-01-20,low
44,0.33490003919190514,date,True,2024-12-18,medium
98,0.12306887409738698,cherry,True,2024-01-21,high
97,0.4341973529050397,apple,False,2024-05-09,medium
62,0.7179255033978322,date,True,2020-10-24,medium
19,0.24588217595444173,apple,True,2020-02-25,medium
66,0.9165164186846078,apple,True,2023-04-23,low
83,0.34618818219744485,date,True,2021-09-20,low
64,0.3701277568892838,cherry,False,2023-01-17,low
27,0.25203256253216466,date,False,2020-04-17,high
